TIMESTAMP,FIELDTYPE,ID_UNIQUE,ID_NAME,CATEGORIE,TIME,BEGINPL,EINDPL,EFFECTIV,MEANT_FOR,COLOR,PLACEDBY,ID_HEADER,ID_KIND,ID_LEVEL,HUIDPLAATS,PLNASTEP,DOEL1,DOEL2,DOEL3,ONDERVUUR,GEVBEREID,TOEKSTATUS,EORDER,WILBEWEG,SNELHEID,NDSNELHEID,DSNELHEID,ORGSTERKTE,INZETB,INZLOSS,LOSS,TERINFLUEN,FIG_ENABL,FIG_MAX,FIG_REMAIN,FIG_RECHAR,OBST_ENABL,OBST_WAIT,OBST_NAME,OBST_DELAY,DIG_ENABL,DIG_STATUS,DIG_MAXTIM,DIG_REMTIM,ART_ENABL,ART_RANGE,ART_MAXFIR,ART_LEFTFI,ART_AMMOK1,ART_AMMOK2,ART_AMMOK3,ART_AMMOK4,ART_AMMOK5,DET_ENABL,DET_MAX,DET_CURREN,INT_ENABL,INT_MAX,INT_CURREN,DEP_ENABL,DEP_KIND,NOT_ENABL,NOT_STATUS,NOT_TIME,NOT_DEST,FRO_ENABL,FRO_CHANGI,FRO_CURREN,FRO_FUTURE,FRO_TIMMAX,FRO_TIMREM,OGRAAD,OSTATUS,AMMOKIND,TEXT,
63:30:00,0,0,BLU,,,,,,,0,,0,4,0,145545/388368,0/0,0/0,0/0,0/0,False,True,2,14,False,0,667,167,1,718390,0,0,True,False,00:30:00,00:30:00,00:15:00,True,False,,00:00:00,True,0,00:00:00,00:00:00,False,25000,6,6,True,False,False,False,False,True,1000,1000,True,500,500,True,1,True,1,00:00:00,00:00:00,True,False,90,90,00:00:00,00:05:00,,,,
63:30:00,0,1,     RED,,,,,,,1,,0,4,1,146023/387933,57670/23938,57670/23938,57670/23938,57670/23938,False,True,1,14,False,0,583,167,2,0,0,0,True,False,00:30:00,00:30:00,00:15:00,True,False,,00:00:00,True,0,00:00:00,00:00:00,False,25000,6,6,True,False,False,False,False,True,2000,2000,True,1000,1000,True,0,True,1,00:00:00,00:00:00,True,False,90,90,00:00:00,00:00:00,,,,
63:30:00,3,0,,5,09:45:00,,,,0,,,,,,128538/405538,,,,,False,False,,,False,,,,,,,,False,False,,,,False,False,,,False,,,,False,,,,False,False,False,False,False,False,,,False,,,False,,False,,,,False,False,,,,,,,,gggbsdfb
63:30:00,3,0,,5,09:45:00,,,,0,,,,,,128538/405538,,,,,False,False,,,False,,,,,,,,False,False,,,,False,False,,,False,,,,False,,,,False,False,False,False,False,False,,,False,,,False,,False,,,,False,False,,,,,,,,gggbsdfb
63:30:00,9,0,DOMMEL,0,,73942/28654,73190/29054,100,,,,0,,,,,,,,False,False,,,False,,,,,,,,False,False,,,,False,False,,,False,,,,False,,,,False,False,False,False,False,False,,,False,,,False,,False,,,,False,False,,,,,,,,
63:30:00,9,1,DOMMEL,0,,73537/31394,73190/29054,100,,,,0,,,,,,,,False,False,,,False,,,,,,,,False,False,,,,False,False,,,False,,,,False,,,,False,False,False,False,False,False,,,False,,,False,,False,,,,False,False,,,,,,,,
63:30:00,9,2,DOMMEL,0,,73537/31394,72901/32079,100,,,,0,,,,,,,,False,False,,,False,,,,,,,,False,False,,,,False,False,,,False,,,,False,,,,False,False,False,False,False,False,,,False,,,False,,False,,,,False,False,,,,,,,,
63:30:00,9,3,WILHKANAAL,1,,73364/28997,73306/29054,100,,,,1,,,,,,,,False,False,,,False,,,,,,,,False,False,,,,False,False,,,False,,,,False,,,,False,False,False,False,False,False,,,False,,,False,,False,,,,False,False,,,,,,,,
63:30:00,9,4,WILHKANAAL,1,,73364/28997,71801/28768,100,,,,1,,,,,,,,False,False,,,False,,,,,,,,False,False,,,,False,False,,,False,,,,False,,,,False,False,False,False,False,False,,,False,,,False,,False,,,,False,False,,,,,,,,
63:30:00,9,5,DOMMEL,0,,72959/33677,72901/32079,100,,,,0,,,,,,,,False,False,,,False,,,,,,,,False,False,,,,False,False,,,False,,,,False,,,,False,False,False,False,False,False,,,False,,,False,,False,,,,False,False,,,,,,,,
63:30:00,9,6,DOMMEL,0,,72959/33677,72264/34990,100,,,,0,,,,,,,,False,False,,,False,,,,,,,,False,False,,,,False,False,,,False,,,,False,,,,False,False,False,False,False,False,,,False,,,False,,False,,,,False,False,,,,,,,,
63:30:00,9,7,DOMMEL,0,,72264/34990,71165/35732,100,,,,0,,,,,,,,False,False,,,False,,,,,,,,False,False,,,,False,False,,,False,,,,False,,,,False,False,False,False,False,False,,,False,,,False,,False,,,,False,False,,,,,,,,
63:30:00,9,8,WILHKANAAL,1,,71801/28768,68272/28597,100,,,,1,,,,,,,,False,False,,,False,,,,,,,,False,False,,,,False,False,,,False,,,,False,,,,False,False,False,False,False,False,,,False,,,False,,False,,,,False,False,,,,,,,,
63:30:00,9,9,DOMMEL,0,,71165/35732,69834/35218,100,,,,0,,,,,,,,False,False,,,False,,,,,,,,False,False,,,,False,False,,,False,,,,False,,,,False,False,False,False,False,False,,,False,,,False,,False,,,,False,False,,,,,,,,
63:30:00,9,10,DOMMEL,0,,69834/35218,69719/34876,100,,,,0,,,,,,,,False,False,,,False,,,,,,,,False,False,,,,False,False,,,False,,,,False,,,,False,False,False,False,False,False,,,False,,,False,,False,,,,False,False,,,,,,,,
63:30:00,9,11,DOMMEL,0,,69719/34876,68735/35276,100,,,,0,,,,,,,,False,False,,,False,,,,,,,,False,False,,,,False,False,,,False,,,,False,,,,False,False,False,False,False,False,,,False,,,False,,False,,,,False,False,,,,,,,,
63:30:00,9,12,DOMMEL,0,,68735/35276,67462/35390,100,,,,0,,,,,,,,False,False,,,False,,,,,,,,False,False,,,,False,False,,,False,,,,False,,,,False,False,False,False,False,False,,,False,,,False,,False,,,,False,False,,,,,,,,
63:30:00,9,13,WILHKANAAL,1,,68272/28597,66247/27341,100,,,,1,,,,,,,,False,False,,,False,,,,,,,,False,False,,,,False,False,,,False,,,,False,,,,False,False,False,False,False,False,,,False,,,False,,False,,,,False,False,,,,,,,,
63:30:00,9,14,DOMMEL,0,,67462/35390,66594/36246,100,,,,0,,,,,,,,False,False,,,False,,,,,,,,False,False,,,,False,False,,,False,,,,False,,,,False,False,False,False,False,False,,,False,,,False,,False,,,,False,False,,,,,,,,
63:30:00,9,15,DOMMEL,0,,66594/36246,65495/37045,100,,,,0,,,,,,,,False,False,,,False,,,,,,,,False,False,,,,False,False,,,False,,,,False,,,,False,False,False,False,False,False,,,False,,,False,,False,,,,False,False,,,,,,,,
63:30:00,9,16,WILHKANAAL,1,,66247/27341,60519/28026,100,,,,1,,,,,,,,False,False,,,False,,,,,,,,False,False,,,,False,False,,,False,,,,False,,,,False,False,False,False,False,False,,,False,,,False,,False,,,,False,False,,,,,,,,
63:30:00,9,17,DOMMEL,0,,65495/37045,64801/36303,100,,,,0,,,,,,,,False,False,,,False,,,,,,,,False,False,,,,False,False,,,False,,,,False,,,,False,False,False,False,False,False,,,False,,,False,,False,,,,False,False,,,,,,,,
63:30:00,9,18,DOMMEL,0,,64801/36303,64280/36874,100,,,,0,,,,,,,,False,False,,,False,,,,,,,,False,False,,,,False,False,,,False,,,,False,,,,False,False,False,False,False,False,,,False,,,False,,False,,,,False,False,,,,,,,,
63:30:00,9,19,DOMMEL,0,,64280/36874,62544/36988,100,,,,0,,,,,,,,False,False,,,False,,,,,,,,False,False,,,,False,False,,,False,,,,False,,,,False,False,False,False,False,False,,,False,,,False,,False,,,,False,False,,,,,,,,
63:30:00,9,20,DOMMEL,0,,63181/42582,62428/44123,100,,,,0,,,,,,,,False,False,,,False,,,,,,,,False,False,,,,False,False,,,False,,,,False,,,,False,False,False,False,False,False,,,False,,,False,,False,,,,False,False,,,,,,,,
63:30:00,9,21,DOMMEL,0,,63181/42582,62197/41440,100,,,,0,,,,,,,,False,False,,,False,,,,,,,,False,False,,,,False,False,,,False,,,,False,,,,False,False,False,False,False,False,,,False,,,False,,False,,,,False,False,,,,,,,,
63:30:00,9,22,DOMMEL,0,,62544/36988,61329/37330,100,,,,0,,,,,,,,False,False,,,False,,,,,,,,False,False,,,,False,False,,,False,,,,False,,,,False,False,False,False,False,False,,,False,,,False,,False,,,,False,False,,,,,,,,
63:30:00,9,23,DOMMEL,0,,62428/44123,60866/44694,100,,,,0,,,,,,,,False,False,,,False,,,,,,,,False,False,,,,False,False,,,False,,,,False,,,,False,False,False,False,False,False,,,False,,,False,,False,,,,False,False,,,,,,,,
63:30:00,9,24,DOMMEL,0,,62197/41440,61676/40070,100,,,,0,,,,,,,,False,False,,,False,,,,,,,,False,False,,,,False,False,,,False,,,,False,,,,False,False,False,False,False,False,,,False,,,False,,False,,,,False,False,,,,,,,,
